rank|name|score|link|Background Color|Ghost Name|Ghost Type|Ghost Level
4484|Thai Ghosts Farming #4777|32.27876321221103|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4777.png|Deep-Pink|Phi Krahang|Flying Fusty Men Ghost|Common
4484|Thai Ghosts Farming #4900|32.27876321221103|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4900.png|Deep-Pink|Phi Krahang|Flying Fusty Men Ghost|Common
4519|Thai Ghosts Farming #124|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/124.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #289|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/289.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #795|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/795.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #798|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/798.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #871|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/871.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #990|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/990.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #1094|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1094.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #1434|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1434.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #1448|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1448.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #1770|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1770.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #2174|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2174.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #2499|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2499.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #2580|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2580.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #2636|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2636.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #2694|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2694.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #2864|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2864.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
4519|Thai Ghosts Farming #3075|31.854845447635277|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3075.png|Blue-Violet|Phi Taboau|Eyeless Ghost|Common
